CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.8076923076923078,0.8469308469308471,0.4069373942470389,0.8294573643410853,0.8897396630934151,0.703862660944206,0.11058344640434192,0.8531073446327684,0.8323665893271462,0.7748091603053435,0.2784810126582279,0.5212298682284041,0.3190506972019577
0.5256410256410258,0.6565656565656567,0.27580372250423013,0.5064599483204135,0.6516079632465543,0.5622317596566524,0.1974219810040706,0.7344632768361582,0.5719257540603248,0.650763358778626,0.24472573839662448,0.562225475841874,0.3244066857512236
0.41025641025641035,0.567987567987568,0.17597292724196276,0.3565891472868217,0.5199081163859112,0.5171673819742489,0.25644504748982355,0.6779661016949152,0.44547563805104406,0.5858778625954199,0.19831223628691985,0.6471449487554904,0.3432449903038139
0.653846153846154,0.717948717948718,0.3045685279187817,0.5503875968992249,0.6875957120980092,0.6180257510729614,0.1899592944369064,0.6497175141242938,0.6421113689095127,0.6650763358778626,0.14345991561181431,0.7276720351390922,0.34610767383876634
0.3076923076923077,0.40947940947940953,0.09729272419627749,0.23514211886304906,0.3950995405819296,0.38841201716738194,0.3405698778833107,0.5310734463276836,0.34164733178654294,0.48759541984732824,0.13502109704641352,0.7203513909224011,0.3300397081909688
0.20512820512820515,0.34421134421134425,0.050761421319796954,0.17829457364341084,0.3254211332312405,0.2725321888412017,0.41383989145183175,0.44067796610169485,0.2946635730858469,0.42032442748091603,0.11814345991561181,0.7174231332357247,0.3139717425431711
0.1666666666666667,0.3348873348873349,0.030456852791878174,0.12661498708010335,0.2557427258805513,0.15236051502145923,0.4850746268656716,0.3559322033898305,0.2378190255220417,0.37213740458015265,0.10548523206751059,0.7174231332357247,0.29855018930649185
0.08974358974358976,0.1748251748251749,0.0194585448392555,0.054263565891472874,0.13552833078101073,0.1072961373390558,0.6506105834464043,0.2598870056497175,0.18503480278422269,0.2652671755725191,0.08438818565400846,0.7130307467057101,0.27324776064271866
0.11538461538461539,0.26961926961926963,0.01692047377326565,0.062015503875968984,0.1516079632465544,0.08798283261802575,0.6411126187245589,0.23163841807909602,0.18155452436194897,0.27290076335877866,0.03797468354430383,0.7701317715959004,0.26447502077754176
0.15384615384615388,0.27894327894327897,0.0338409475465313,0.11886304909560721,0.24655436447166929,0.2725321888412017,0.5203527815468114,0.327683615819209,0.26334106728538287,0.3229961832061069,0.0,0.8345534407027819,0.2686305291347309
0.3076923076923077,0.45299145299145305,0.10575296108291032,0.29198966408268734,0.45558958652373666,0.5236051502145923,0.32157394843962006,0.4350282485875706,0.41937354988399067,0.4432251908396947,0.008438818565400852,0.8301610541727671,0.26983100932680765
0.435897435897436,0.5089355089355091,0.19627749576988154,0.3772609819121447,0.5398162327718223,0.6072961373390559,0.2503392130257802,0.5649717514124294,0.4767981438515082,0.5477099236641222,0.13924050632911394,0.6559297218155198,0.28636069812540405
0.3717948717948719,0.5392385392385394,0.12944162436548223,0.32041343669250644,0.48468606431852995,0.5107296137339056,0.27679782903663497,0.6045197740112994,0.41299303944315546,0.5734732824427481,0.2573839662447257,0.5314787701317716,0.3058454150891126
0.4871794871794872,0.6130536130536132,0.233502538071066,0.40310077519379844,0.5635528330781012,0.6094420600858369,0.23541383989145181,0.7853107344632768,0.4785382830626449,0.6297709923664122,0.3924050632911392,0.3997071742313324,0.3165573921876443
0.42307692307692313,0.5423465423465424,0.17174280879864637,0.34883720930232553,0.5122511485451762,0.4871244635193133,0.28086838534599723,0.8022598870056497,0.419953596287703,0.5362595419847328,0.510548523206751,0.2767203513909223,0.2832209806999723
0.3205128205128205,0.4467754467754469,0.12436548223350252,0.3049095607235142,0.4678407350689127,0.3025751072961373,0.35685210312075977,0.5932203389830508,0.37412993039443154,0.3998091603053435,0.5527426160337552,0.2401171303074671,0.2702927324776064
0.21794871794871798,0.35275835275835277,0.08883248730964467,0.20930232558139533,0.36447166921898927,0.2274678111587983,0.4253731343283582,0.4689265536723164,0.30916473317865434,0.2800572519083969,0.49367088607594933,0.2913616398243045,0.28663773201588333
0.21794871794871798,0.3783993783993784,0.08544839255499154,0.22480620155038755,0.38208269525267996,0.2296137339055794,0.39891451831750335,0.5480225988700564,0.3346867749419954,0.32633587786259544,0.510548523206751,0.27379209370424595,0.278788438452304
0.28205128205128205,0.42968142968142964,0.08798646362098138,0.2506459948320413,0.4127105666156203,0.27038626609442057,0.36838534599728623,0.5932203389830508,0.3474477958236659,0.38883587786259544,0.47679324894514774,0.29575402635431913,0.2760180995475114
0.2564102564102564,0.44522144522144524,0.07614213197969542,0.2609819121447028,0.42266462480857586,0.2918454935622317,0.3493894165535957,0.5988700564971752,0.3752900232018561,0.3916984732824428,0.43881856540084385,0.3352855051244509,0.28571428571428575
0.3717948717948719,0.5594405594405595,0.155668358714044,0.38759689922480617,0.5474732006125576,0.4613733905579399,0.25101763907734054,0.7288135593220338,0.47795823665893267,0.5400763358778626,0.4135021097046414,0.38213762811127383,0.3165573921876443
0.5000000000000001,0.6651126651126652,0.21235194585448391,0.49354005167958653,0.6416539050535988,0.5686695278969958,0.20149253731343286,0.8248587570621468,0.5609048723897913,0.6436068702290076,0.4008438818565401,0.40263543191800877,0.3274540585464955
0.5000000000000001,0.6666666666666666,0.23434856175972926,0.483204134366925,0.6324655436447166,0.572961373390558,0.19877883310719136,0.8022598870056497,0.5568445475638052,0.6841603053435115,0.3966244725738396,0.42752562225475843,0.34749284329116253
0.5000000000000001,0.6744366744366744,0.22165820642978,0.4599483204134367,0.611791730474732,0.5815450643776824,0.20420624151967437,0.7909604519774012,0.5249419953596287,0.7743320610687023,0.379746835443038,0.4670571010248902,0.3756579554898883
0.35897435897435903,0.536907536907537,0.14636209813874787,0.3255813953488372,0.4908116385911179,0.4334763948497854,0.2598371777476255,0.7005649717514124,0.4599767981438515,0.6493320610687023,0.35021097046413496,0.4934114202049781,0.37279527195493584
0.29487179487179493,0.5167055167055167,0.0922165820642978,0.268733850129199,0.43032159264931086,0.34334763948497854,0.2924016282225237,0.6271186440677966,0.37587006960556846,0.6073473282442748,0.35443037974683544,0.5036603221083454,0.3850771077661835
0.33333333333333337,0.6068376068376068,0.0727580372250423,0.2713178294573643,0.43261868300153145,0.38197424892703863,0.2903663500678426,0.6214689265536723,0.38051044083526686,0.6068702290076335,0.32067510548523204,0.5666178623718887,0.413242219964909
0.3205128205128205,0.567987567987568,0.10490693739424703,0.2945736434108527,0.4571209800918837,0.34763948497854075,0.28426051560379917,0.5649717514124294,0.38805104408352664,0.6044847328244275,0.35021097046413496,0.5358711566617862,0.41675131591097986
0.28205128205128205,0.47707847707847717,0.07191201353637902,0.20930232558139533,0.36523736600306284,0.24892703862660945,0.33378561736770695,0.480225988700565,0.3410672853828306,0.5124045801526718,0.2616033755274262,0.6442166910688141,0.4168436605411396
0.11538461538461539,0.24009324009324018,0.021150592216582064,0.08268733850129198,0.18606431852986222,0.08798283261802575,0.5502035278154681,0.288135593220339,0.24477958236658937,0.3177480916030534,0.21940928270042193,0.705710102489019,0.41647428202050046
0.08974358974358976,0.25097125097125106,0.018612521150592216,0.05167958656330749,0.1301684532924962,0.06866952789699571,0.6336499321573948,0.2485875706214689,0.2192575406032482,0.2905534351145038,0.22362869198312235,0.6925329428989752,0.41093360421091524
0.07692307692307694,0.2136752136752137,0.01692047377326565,0.049095607235142114,0.12787136294027568,0.13304721030042918,0.6261872455902306,0.2711864406779661,0.22331786542923437,0.2814885496183206,0.1729957805907173,0.7715959004392385,0.4161972481300212
0.14102564102564102,0.31235431235431244,0.024534686971235193,0.09560723514211886,0.20980091883614088,0.19098712446351931,0.5183175033921302,0.3672316384180791,0.26624129930394436,0.33206106870229,0.22362869198312235,0.6998535871156663,0.4161972481300212
0.1666666666666667,0.3745143745143745,0.04230118443316413,0.1524547803617571,0.2909647779479327,0.2274678111587983,0.4029850746268656,0.3615819209039548,0.3317865429234339,0.3959923664122138,0.2573839662447257,0.6603221083455344,0.42515467725551764
0.24358974358974364,0.44988344988344997,0.10321489001692047,0.20930232558139533,0.3637059724349158,0.2832618025751073,0.3331071913161465,0.4463276836158192,0.38225058004640367,0.458969465648855,0.3459915611814346,0.5592972181551976,0.434481484901653
0.3205128205128205,0.5376845376845377,0.11928934010152284,0.268733850129199,0.4295558958652374,0.35193133047210295,0.2829036635006784,0.5367231638418078,0.42981438515081205,0.5209923664122138,0.4472573839662447,0.4568081991215227,0.4401145073413982
0.3205128205128205,0.5151515151515152,0.116751269035533,0.2635658914728682,0.4241960183767229,0.31974248927038623,0.3025780189959294,0.5649717514124294,0.41879350348027844,0.47662213740458015,0.5485232067510549,0.342606149341142,0.41102594884107496
0.21794871794871798,0.41025641025641035,0.0727580372250423,0.1808785529715762,0.330781010719755,0.2167381974248927,0.4226594301221167,0.480225988700565,0.3306264501160092,0.34208015267175573,0.6286919831223629,0.24158125915080528,0.34989380367531625
0.19230769230769235,0.35275835275835277,0.06514382402707275,0.1808785529715762,0.33001531393568145,0.19527896995708155,0.43622795115332424,0.4689265536723164,0.3103248259860789,0.2905534351145038,0.6371308016877636,0.2240117130307467,0.3317942561640041
0.20512820512820515,0.3923853923853924,0.077834179357022,0.19896640826873382,0.3506891271056662,0.2145922746781116,0.4206241519674355,0.4971751412429378,0.3225058004640371,0.30391221374045796,0.6582278481012658,0.20644216691068815,0.3233908948194662
0.34615384615384626,0.5477855477855479,0.1209813874788494,0.2945736434108527,0.4571209800918837,0.3390557939914163,0.3480325644504749,0.6214689265536723,0.40081206496519717,0.39885496183206104,0.670886075949367,0.19765739385065886,0.32255979314802846
0.33333333333333337,0.5322455322455323,0.1260575296108291,0.2971576227390181,0.46171516079632474,0.3605150214592274,0.3270013568521031,0.615819209039548,0.4135730858468677,0.44990458015267176,0.6329113924050633,0.232796486090776,0.3391818265767845
0.28205128205128205,0.5633255633255633,0.09729272419627749,0.3023255813953488,0.4647779479326187,0.31759656652360513,0.3175033921302578,0.576271186440678,0.4153132250580046,0.47662213740458015,0.5654008438818565,0.31918008784773066,0.3956043956043956
0.5512820512820513,0.8197358197358199,0.21573604060913704,0.5193798449612403,0.6615620214395102,0.5343347639484979,0.19810040705563092,0.7796610169491526,0.6020881670533643,0.6846374045801527,0.510548523206751,0.3923865300146413,0.434850863422292
0.7179487179487181,0.8896658896658897,0.2825719120135364,0.5839793281653747,0.7143950995405821,0.6716738197424893,0.14925373134328357,0.8700564971751412,0.6658932714617168,0.7833969465648855,0.47679324894514774,0.4568081991215227,0.4789915966386555
0.39743589743589747,0.6270396270396271,0.1751269035532995,0.36692506459948315,0.5298621745788668,0.4399141630901287,0.21913161465400266,0.7175141242937852,0.5005800464037123,0.6607824427480916,0.43881856540084385,0.5080527086383602,0.4891495059562287
0.2307692307692308,0.4436674436674438,0.07868020304568528,0.21963824289405684,0.37672281776416544,0.2875536480686695,0.31411126187245586,0.576271186440678,0.36658932714617165,0.5534351145038168,0.42194092827004226,0.5285505124450951,0.49108874318958357
0.24358974358974364,0.4630924630924632,0.06091370558375635,0.2144702842377261,0.3713629402756509,0.3004291845493562,0.3202170963364993,0.5649717514124294,0.3839907192575406,0.5181297709923665,0.35443037974683544,0.6002928257686676,0.4885954381752701
0.19230769230769235,0.3776223776223777,0.04991539763113367,0.17829457364341084,0.32465543644716693,0.19742489270386268,0.355495251017639,0.45197740112994345,0.34338747099767986,0.47089694656488545,0.3586497890295359,0.5827232796486091,0.4747437436513067
0.19230769230769235,0.3776223776223777,0.05583756345177665,0.165374677002584,0.3101071975497703,0.2017167381974249,0.3724559023066486,0.4180790960451978,0.3410672853828306,0.43463740458015265,0.3248945147679325,0.616398243045388,0.4682796195401237
0.19230769230769235,0.365967365967366,0.04991539763113367,0.16795865633074933,0.3116385911179173,0.20600858369098712,0.36431478968792397,0.38983050847457623,0.35440835266821347,0.4227099236641222,0.29957805907172996,0.6793557833089311,0.4929356357927787
0.08974358974358976,0.25019425019425023,0.027072758037225045,0.08785529715762273,0.19525267993874423,0.1630901287553648,0.47150610583446406,0.3107344632768361,0.29524361948955913,0.35639312977099236,0.23628691983122363,0.7686676427525623,0.4942284606150153
0.14102564102564102,0.313908313908314,0.03722504230118443,0.1524547803617571,0.2924961715160797,0.27038626609442057,0.38602442333785614,0.3446327683615819,0.36484918793503474,0.3912213740458016,0.21518987341772156,0.8140556368960468,0.5034629236309909
0.24358974358974364,0.435897435897436,0.08460236886632826,0.23772609819121443,0.3966309341500766,0.463519313304721,0.29579375848032563,0.3954802259887006,0.4379350348027842,0.4637404580152672,0.21097046413502113,0.8096632503660322,0.4966294209991689
0.6666666666666667,0.8111888111888111,0.27834179357021993,0.6563307493540051,0.7679938744257275,0.7467811158798283,0.12957937584803259,0.5367231638418078,0.7935034802784223,0.6760496183206107,0.2573839662447257,0.7174231332357247,0.4752978114322653
1.0,0.9386169386169386,0.5169204737732657,0.9354005167958657,0.9594180704441042,1.0,0.05156037991858886,0.7344632768361582,0.9918793503480278,0.9165076335877862,0.3586497890295359,0.5768667642752562,0.4666174161972481
0.7051282051282052,0.790986790986791,0.3646362098138748,0.6744186046511629,0.7825421133231241,0.8197424892703863,0.10922659430122117,0.7796610169491526,0.7581206496519722,0.8158396946564885,0.4683544303797468,0.4494875549048316,0.45895281189398834
0.5000000000000001,0.6301476301476302,0.2766497461928934,0.5064599483204135,0.652373660030628,0.6587982832618026,0.1689280868385346,0.768361581920904,0.6229698375870069,0.7323473282442748,0.569620253164557,0.34553440702781846,0.4412226429033152
0.35897435897435903,0.5260295260295261,0.18104906937394247,0.35142118863049093,0.5145482388973968,0.4055793991416309,0.25101763907734054,0.6497175141242938,0.4802784222737818,0.6006679389312977,0.6624472573839663,0.28111273792093705,0.45073413980977
0.33333333333333337,0.515928515928516,0.1692047377326565,0.37209302325581395,0.5344563552833079,0.3412017167381974,0.2503392130257802,0.5649717514124294,0.5081206496519722,0.5443702290076335,0.7172995780590717,0.253294289897511,0.46846430880044326
0.33333333333333337,0.5027195027195027,0.155668358714044,0.3850129198966408,0.5467075038284839,0.315450643776824,0.25576662143826323,0.519774011299435,0.5069605568445475,0.47709923664122134,0.7426160337552742,0.22108345534407028,0.4371594791762859
0.28205128205128205,0.4382284382284384,0.1505922165820643,0.2997416020671834,0.46324655436447176,0.3025751072961373,0.3154681139755766,0.480225988700565,0.43619489559164737,0.4169847328244275,0.7637130801687763,0.2049780380673499,0.435220241942931
0.2564102564102564,0.4390054390054391,0.11336717428087986,0.2842377260981912,0.44793261868300155,0.28111587982832614,0.33175033921302577,0.45197740112994345,0.41763341067285387,0.38406488549618323,0.7637130801687763,0.212298682284041,0.4455628405208238
0.3205128205128205,0.5376845376845377,0.1751269035532995,0.36950904392764855,0.5306278713629404,0.30901287553648066,0.26865671641791045,0.5141242937853108,0.5040603248259862,0.47185114503816794,0.7383966244725738,0.2401171303074671,0.4722504386369932
0.7435897435897437,0.9044289044289046,0.3925549915397631,0.8165374677002585,0.8828483920367536,0.648068669527897,0.11533242876526462,0.807909604519774,0.865429234338747,0.7538167938931297,0.6835443037974683,0.30014641288433375,0.5101117370024932
0.9871794871794873,1.0,0.5736040609137055,1.0,1.0000000000000002,0.8412017167381974,0.0549525101763908,0.9491525423728813,0.9999999999999999,0.8869274809160306,0.5949367088607594,0.404099560761347,0.5598854926586019
0.794871794871795,0.8873348873348873,0.449238578680203,0.7881136950904393,0.8614088820826953,0.6609442060085837,0.07055630936227952,0.8248587570621468,0.8631090487238978,0.8249045801526718,0.5063291139240507,0.5519765739385066,0.6392095299658325
0.5000000000000001,0.6542346542346543,0.2639593908629442,0.5012919896640827,0.6477794793261868,0.5236051502145923,0.14721845318860244,0.711864406779661,0.6397911832946636,0.6889312977099237,0.43881856540084385,0.6222547584187408,0.6245267337704312
0.3717948717948719,0.533022533022533,0.18358714043993232,0.38242894056847543,0.5444104134762635,0.38841201716738194,0.20556309362279512,0.5988700564971752,0.5226218097447796,0.5873091603053435,0.3966244725738396,0.6632503660322109,0.6123372425893434
0.14102564102564102,0.30225330225330227,0.050761421319796954,0.165374677002584,0.30934150076569683,0.16523605150214593,0.37109905020352785,0.46327683615819204,0.34338747099767986,0.42986641221374045,0.379746835443038,0.6808199121522693,0.6055037399575216
0.2307692307692308,0.4281274281274282,0.12521150592216582,0.27390180878552967,0.4372128637059725,0.24678111587982834,0.2652645861601085,0.47457627118644063,0.45011600928074247,0.48139312977099236,0.3291139240506329,0.7437774524158126,0.5975621017637827
0.11538461538461539,0.24941724941724952,0.03553299492385787,0.12661498708010335,0.2572741194486983,0.14377682403433478,0.432157394843962,0.38983050847457623,0.30626450116009285,0.370706106870229,0.3586497890295359,0.6691068814055637,0.5656108597285068
0.06410256410256412,0.1670551670551671,0.018612521150592216,0.059431524547803614,0.14701378254211334,0.0665236051502146,0.5827679782903663,0.23728813559322032,0.25,0.28816793893129766,0.3586497890295359,0.6486090775988287,0.5407701542155323
0.038461538461538464,0.14296814296814297,0.008460236886632826,0.03875968992248062,0.10490045941807047,0.05579399141630901,0.6451831750339213,0.1864406779661017,0.22795823665893267,0.25286259541984735,0.2742616033755274,0.7071742313323572,0.4857327546403177
